"arc_length","U_X"
0.467,-0.0488805
0.468,-0.0499256
0.469,-0.0508161
0.47,-0.0517
0.471,-0.0525772
0.472,-0.0534477
0.473,-0.0543115
0.474,-0.0550841
0.475,-0.055732
0.476,-0.0563756
0.477,-0.0570148
0.478,-0.0576496
0.479,-0.0582799
0.48,-0.0588195
0.481,-0.059267
0.482,-0.0597119
0.483,-0.0601543
0.484,-0.0605942
0.485,-0.0610315
0.486,-0.0613726
0.487,-0.0616521
0.488,-0.0619304
0.489,-0.0622076
0.49,-0.0624837
0.491,-0.0627586
0.492,-0.0629272
0.493,-0.063061
0.494,-0.0631946
0.495,-0.0633279
0.496,-0.0634609
0.497,-0.0635936
0.498,-0.0636047
0.499,-0.0636047
0.5,-0.0636047
0.501,-0.0636047
0.502,-0.0636047
0.503,-0.0635936
0.504,-0.0634609
0.505,-0.0633279
0.506,-0.0631946
0.507,-0.063061
0.508,-0.0629272
0.509,-0.0627586
0.51,-0.0624837
0.511,-0.0622076
0.512,-0.0619304
0.513,-0.0616521
0.514,-0.0613726
0.515,-0.0610315
0.516,-0.0605942
0.517,-0.0601543
0.518,-0.0597119
0.519,-0.059267
0.52,-0.0588195
0.521,-0.0582799
0.522,-0.0576496
0.523,-0.0570148
0.524,-0.0563756
0.525,-0.055732
0.526,-0.0550841
0.527,-0.0543115
0.528,-0.0534477
0.529,-0.0525772
0.53,-0.0517
0.531,-0.0508161
0.532,-0.0499256
0.533,-0.0488805
0.534,-0.0477336
0.535,-0.0465774
0.536,-0.0454118
0.537,-0.0442369
0.538,-0.0430527
0.539,-0.0416946
0.54,-0.0402067
0.541,-0.0387063
0.542,-0.0371937
0.543,-0.0356688
0.544,-0.0341317
0.545,-0.0324235
0.546,-0.0305287
0.547,-0.0286182
0.548,-0.0266561
0.549,-0.0246601
0.55,-0.0226467
0.551,-0.0204996
0.552,-0.0180576
0.553,-0.0155943
0.554,-0.0131097
0.555,-0.0106042
0.556,-0.00807786
0.557,-0.00551927
0.558,-0.00249808
0.559,0.000548217
0.56,0.00361937
0.561,0.00671521
0.562,0.0098355
0.563,0.0129801
0.564,0.0164868
0.565,0.0201998
0.566,0.0239414
0.567,0.0277113
0.568,0.0315092
0.569,0.0353349
0.57,0.0392906
0.571,0.0437545
0.572,0.0482504
0.573,0.052778
0.574,0.0573372
0.575,0.0619275
0.576,0.0665487
0.577,0.0715763
0.578,0.0769065
0.579,0.0822716
0.58,0.0876712
0.581,0.0931052
0.582,0.098573
0.583,0.104075
0.584,0.110217
0.585,0.11649
0.586,0.1228
0.587,0.129146
0.588,0.135529
0.589,0.141949
0.59,0.14842
0.591,0.155654
0.592,0.162927
0.593,0.170238
0.594,0.177588
0.595,0.184975
0.596,0.1924
0.597,0.199895
0.598,0.2082
0.599,0.216623
0.6,0.225083
0.601,0.233578
0.602,0.242109
0.603,0.250675
0.604,0.259276
0.605,0.268608
0.606,0.278032
0.607,0.28749
0.608,0.296979
0.609,0.306501
0.61,0.316055
0.611,0.325641
0.612,0.335714
0.613,0.346056
0.614,0.356426
0.615,0.366823
0.616,0.377247
0.617,0.387698
0.618,0.398175
0.619,0.408815
0.62,0.419921
0.621,0.431046
0.622,0.442191
0.623,0.453356
0.624,0.464539
0.625,0.475742
0.626,0.486964
0.627,0.498495
0.628,0.510184
0.629,0.521883
0.63,0.533592
0.631,0.545311
0.632,0.55704
0.633,0.568778
0.634,0.580527
0.635,0.592766
0.636,0.605038
0.637,0.617308
0.638,0.629561
0.639,0.641676
0.64,0.65377
0.641,0.665846
0.642,0.677838
0.643,0.688553
0.644,0.69924
0.645,0.7099
0.646,0.720532
0.647,0.731137
0.648,0.741715
0.649,0.752266
0.65,0.76279
0.651,0.775493
0.652,0.78817
0.653,0.800819
0.654,0.813442
0.655,0.826039
0.656,0.838609
0.657,0.851154
0.658,0.863672
0.659,0.874856
0.66,0.884899
0.661,0.894897
0.662,0.904849
0.663,0.914755
0.664,0.924616
0.665,0.934432
0.666,0.944203
0.667,0.953929
0.668,0.963849
0.669,0.97385
0.67,0.983802
0.671,0.99286
0.672,1.00138
0.673,1.00983
0.674,1.01823
0.675,1.02658
0.676,1.03487
0.677,1.0431
0.678,1.05126
0.679,1.05937
0.68,1.06742
0.681,1.07541
0.682,1.08291
0.683,1.08942
0.684,1.09586
0.685,1.10225
0.686,1.10858
0.687,1.11485
0.688,1.12106
0.689,1.12721
0.69,1.1333
0.691,1.13933
0.692,1.1453
0.693,1.15071
0.694,1.15529
0.695,1.15981
0.696,1.16427
0.697,1.16868
0.698,1.17303
0.699,1.17732
0.7,1.18153
0.701,1.18568
0.702,1.18977
0.703,1.19381
0.704,1.19691
0.705,1.19974
0.706,1.20251
0.707,1.20523
0.708,1.20791
0.709,1.21054
0.71,1.21312
0.711,1.21565
0.712,1.21809
0.713,1.22048
0.714,1.22241
0.715,1.22379
0.716,1.22513
0.717,1.22643
0.718,1.22769
0.719,1.22892
0.72,1.2301
0.721,1.23124
0.722,1.23235
0.723,1.23341
0.724,1.23422
0.725,1.23449
0.726,1.23468
0.727,1.23483
0.728,1.23495
0.729,1.23505
0.73,1.23511
0.731,1.23514
0.732,1.23514
0.733,1.23512
0.734,1.23488
0.735,1.23424
0.736,1.23359
0.737,1.23291
0.738,1.23221
0.739,1.23148
0.74,1.23073
0.741,1.22994
0.742,1.22909
0.743,1.22822
0.744,1.22713
0.745,1.22581
0.746,1.22448
0.747,1.22312
0.748,1.22176
0.749,1.22037
0.75,1.21898
0.751,1.21756
0.752,1.21613
0.753,1.21469
0.754,1.21298
