"arc_length","U_X"
0.904,0.346997
0.905,0.343764
0.906,0.340531
0.907,0.337297
0.908,0.334064
0.909,0.330786
0.91,0.327486
0.911,0.324186
0.912,0.320886
0.913,0.317586
0.914,0.314286
0.915,0.310986
0.916,0.307686
0.917,0.304364
0.918,0.300997
0.919,0.29763
0.92,0.294264
0.921,0.290897
0.922,0.287531
0.923,0.284164
0.924,0.280797
0.925,0.277431
0.926,0.273997
0.927,0.270564
0.928,0.267131
0.929,0.263697
0.93,0.260264
0.931,0.256831
0.932,0.253397
0.933,0.249964
0.934,0.246486
0.935,0.242986
0.936,0.239486
0.937,0.235986
0.938,0.232486
0.939,0.228986
0.94,0.225486
0.941,0.221986
0.942,0.218464
0.943,0.214898
0.944,0.211331
0.945,0.207764
0.946,0.204198
0.947,0.200631
0.948,0.197064
0.949,0.193498
0.95,0.189931
0.951,0.186298
0.952,0.182664
0.953,0.179031
0.954,0.175398
0.955,0.171764
0.956,0.168131
0.957,0.164498
0.958,0.160864
0.959,0.157186
0.96,0.153486
0.961,0.149786
0.962,0.146086
0.963,0.142386
0.964,0.138686
0.965,0.134986
0.966,0.131286
0.967,0.127564
0.968,0.123797
0.969,0.120031
0.97,0.116264
0.971,0.112497
0.972,0.108731
0.973,0.104964
0.974,0.101197
0.975,0.0974306
0.976,0.0935972
0.977,0.0897639
0.978,0.0859306
0.979,0.0820972
0.98,0.0782639
0.981,0.0744305
0.982,0.0705972
0.983,0.0667638
0.984,0.0628861
0.985,0.058986
0.986,0.0550861
0.987,0.0511861
0.988,0.0472861
0.989,0.0433861
0.99,0.0394861
0.991,0.0355861
0.992,0.0319986
0.993,0.0290361
0.994,0.0260737
0.995,0.0231111
0.996,0.0201486
0.997,0.0171861
0.998,0.0142236
0.999,0.0112611
1,0.0082986
