"arc_length","U_X"
0.624,0.448111
0.625,0.462144
0.626,0.476254
0.627,0.49036
0.628,0.504617
0.629,0.51906
0.63,0.533538
0.631,0.548053
0.632,0.562604
0.633,0.57719
0.634,0.591811
0.635,0.606466
0.636,0.621233
0.637,0.636201
0.638,0.651195
0.639,0.665506
0.64,0.6797
0.641,0.693886
0.642,0.708063
0.643,0.722233
0.644,0.736394
0.645,0.75063
0.646,0.76496
0.647,0.779273
0.648,0.79357
0.649,0.807851
0.65,0.821276
0.651,0.834132
0.652,0.846945
0.653,0.859714
0.654,0.872441
0.655,0.885209
0.656,0.897963
0.657,0.910668
0.658,0.923323
0.659,0.93593
0.66,0.948488
0.661,0.95958
0.662,0.970334
0.663,0.981023
0.664,0.991648
0.665,1.00221
0.666,1.01275
0.667,1.02323
0.668,1.03364
0.669,1.04398
0.67,1.05425
0.671,1.06371
0.672,1.07207
0.673,1.08036
0.674,1.08857
0.675,1.09672
0.676,1.10479
0.677,1.11279
0.678,1.12072
0.679,1.12857
0.68,1.13635
0.681,1.1436
0.682,1.14955
0.683,1.15544
0.684,1.16126
0.685,1.16701
0.686,1.17269
0.687,1.17831
0.688,1.18386
0.689,1.18934
0.69,1.19476
0.691,1.19963
0.692,1.20341
0.693,1.20713
0.694,1.21078
0.695,1.21438
0.696,1.21792
0.697,1.22141
0.698,1.22483
0.699,1.2282
0.7,1.23151
0.701,1.23409
0.702,1.23611
0.703,1.23808
0.704,1.24
0.705,1.24187
0.706,1.2437
0.707,1.24547
0.708,1.24713
0.709,1.24876
0.71,1.25034
0.711,1.25101
0.712,1.25158
0.713,1.25212
0.714,1.25261
0.715,1.25308
0.716,1.2535
0.717,1.2539
0.718,1.25426
0.719,1.25458
0.72,1.2546
0.721,1.25417
0.722,1.25371
0.723,1.25322
0.724,1.25271
0.725,1.25217
0.726,1.25158
0.727,1.25093
0.728,1.25026
0.729,1.24956
0.73,1.24835
0.731,1.24711
0.732,1.24585
0.733,1.24457
0.734,1.24327
0.735,1.24196
0.736,1.24062
0.737,1.23928
0.738,1.23791
0.739,1.23631
0.74,1.23456
0.741,1.23279
0.742,1.23101
0.743,1.22921
0.744,1.22741
0.745,1.22559
0.746,1.22376
0.747,1.22192
0.748,1.21998
0.749,1.21781
0.75,1.21564
0.751,1.21345
0.752,1.21127
0.753,1.20907
0.754,1.20686
0.755,1.20465
0.756,1.20244
0.757,1.2002
0.758,1.19779
0.759,1.19537
0.76,1.19295
0.761,1.19052
0.762,1.18809
0.763,1.18565
0.764,1.18321
0.765,1.18076
0.766,1.17831
0.767,1.17574
0.768,1.17315
0.769,1.17056
0.77,1.16796
0.771,1.16536
0.772,1.16276
0.773,1.16015
0.774,1.15754
0.775,1.15492
0.776,1.15221
0.777,1.14945
0.778,1.1467
0.779,1.14394
0.78,1.14119
0.781,1.13843
0.782,1.13567
0.783,1.13291
0.784,1.13015
0.785,1.12734
0.786,1.12449
0.787,1.12165
0.788,1.1188
0.789,1.11595
0.79,1.11311
0.791,1.11026
0.792,1.10741
0.793,1.10456
0.794,1.10168
0.795,1.09876
0.796,1.09584
0.797,1.09292
0.798,1.08999
0.799,1.08707
0.8,1.08415
0.801,1.08123
0.802,1.07831
0.803,1.07536
0.804,1.07238
0.805,1.06939
0.806,1.0664
0.807,1.06341
0.808,1.06043
0.809,1.05744
0.81,1.05443
0.811,1.05141
0.812,1.04838
0.813,1.04531
0.814,1.04223
0.815,1.03915
0.816,1.03607
0.817,1.033
0.818,1.02992
0.819,1.02685
0.82,1.02378
0.821,1.02069
0.822,1.01755
0.823,1.01441
0.824,1.01126
0.825,1.00812
0.826,1.00498
0.827,1.00185
0.828,0.998707
0.829,0.99557
0.83,0.992421
0.831,0.989208
0.832,0.985995
0.833,0.982783
0.834,0.979572
0.835,0.976362
0.836,0.973153
0.837,0.969944
0.838,0.966737
0.839,0.963519
0.84,0.960223
0.841,0.956929
0.842,0.953635
0.843,0.950343
0.844,0.947052
0.845,0.943761
0.846,0.940472
0.847,0.937183
0.848,0.933883
0.849,0.930491
0.85,0.927099
0.851,0.923709
0.852,0.92032
0.853,0.916932
0.854,0.91353
0.855,0.910122
0.856,0.906715
0.857,0.903294
0.858,0.899762
0.859,0.89623
0.86,0.8927
0.861,0.889172
0.862,0.885645
0.863,0.882119
0.864,0.878595
0.865,0.875071
0.866,0.871529
0.867,0.867852
0.868,0.864177
0.869,0.860503
0.87,0.856831
0.871,0.853161
0.872,0.849492
0.873,0.845824
0.874,0.842158
0.875,0.838465
0.876,0.834611
0.877,0.830759
0.878,0.826909
0.879,0.82306
0.88,0.819214
0.881,0.815369
0.882,0.811526
0.883,0.807684
0.884,0.803802
0.885,0.799732
0.886,0.795663
0.887,0.791597
0.888,0.787532
0.889,0.78347
0.89,0.77941
0.891,0.775352
0.892,0.771295
0.893,0.76718
0.894,0.762846
0.895,0.758515
0.896,0.754186
0.897,0.749859
0.898,0.745535
0.899,0.741213
0.9,0.736893
0.901,0.732576
0.902,0.728174
0.903,0.723524
0.904,0.718877
0.905,0.714233
0.906,0.709591
0.907,0.704952
0.908,0.700315
0.909,0.695681
0.91,0.69105
0.911,0.6863
0.912,0.681275
0.913,0.676254
0.914,0.671223
0.915,0.666187
0.916,0.661153
0.917,0.656123
0.918,0.651095
0.919,0.64607
0.92,0.640883
0.921,0.6354
0.922,0.629921
0.923,0.624444
0.924,0.618971
0.925,0.613501
0.926,0.608034
0.927,0.60257
0.928,0.597109
0.929,0.591431
0.93,0.585447
0.931,0.579466
0.932,0.573488
0.933,0.567513
0.934,0.561542
0.935,0.555574
0.936,0.549609
0.937,0.543648
0.938,0.537405
0.939,0.530855
0.94,0.524309
0.941,0.517765
0.942,0.511226
0.943,0.504689
0.944,0.498156
0.945,0.491626
0.946,0.485099
0.947,0.478219
0.948,0.471043
0.949,0.46387
0.95,0.456701
0.951,0.449535
0.952,0.442372
0.953,0.435212
0.954,0.428056
0.955,0.420902
0.956,0.413317
0.957,0.40546
0.958,0.397606
0.959,0.389755
0.96,0.381907
0.961,0.374062
0.962,0.36622
0.963,0.358381
0.964,0.350545
0.965,0.342195
0.966,0.333609
0.967,0.325026
0.968,0.316446
0.969,0.307868
0.97,0.299293
0.971,0.29072
0.972,0.28215
0.973,0.273582
0.974,0.264417
0.975,0.255064
0.976,0.245713
0.977,0.236364
0.978,0.227018
0.979,0.217672
0.98,0.208329
0.981,0.198987
0.982,0.189648
0.983,0.179635
0.984,0.169492
0.985,0.15935
0.986,0.14921
0.987,0.13907
0.988,0.128931
0.989,0.118794
0.99,0.108657
0.991,0.098522
0.992,0.0876343
0.993,0.0766794
0.994,0.0657246
0.995,0.0547698
0.996,0.0438155
0.997,0.0328612
0.998,0.0219073
0.999,0.0109534
1,-5.2945e-16
