"arc_length","U_X"
0.909,0.713204
0.91,0.707544
0.911,0.701886
0.912,0.695877
0.913,0.689869
0.914,0.683861
0.915,0.677855
0.916,0.671851
0.917,0.665848
0.918,0.659846
0.919,0.653846
0.92,0.647813
0.921,0.641442
0.922,0.635072
0.923,0.628703
0.924,0.622337
0.925,0.615971
0.926,0.609607
0.927,0.603244
0.928,0.596883
0.929,0.590449
0.93,0.583695
0.931,0.576943
0.932,0.570192
0.933,0.563443
0.934,0.556695
0.935,0.549949
0.936,0.543204
0.937,0.53646
0.938,0.529599
0.939,0.522441
0.94,0.515285
0.941,0.508131
0.942,0.500978
0.943,0.493826
0.944,0.486675
0.945,0.479526
0.946,0.472379
0.947,0.465064
0.948,0.457481
0.949,0.449899
0.95,0.442319
0.951,0.43474
0.952,0.427163
0.953,0.419581
0.954,0.411995
0.955,0.404411
0.956,0.396605
0.957,0.388565
0.958,0.380527
0.959,0.37249
0.96,0.364455
0.961,0.356422
0.962,0.348389
0.963,0.340359
0.964,0.33233
0.965,0.324021
0.966,0.315516
0.967,0.307012
0.968,0.298511
0.969,0.29001
0.97,0.281511
0.971,0.273014
0.972,0.264518
0.973,0.256023
0.974,0.247186
0.975,0.238196
0.976,0.229207
0.977,0.22022
0.978,0.211234
0.979,0.202249
0.98,0.193266
0.981,0.184283
0.982,0.175303
0.983,0.165914
0.984,0.156419
0.985,0.146926
0.986,0.137434
0.987,0.127943
0.988,0.118453
0.989,0.108965
0.99,0.0994778
0.991,0.0899922
0.992,0.0800366
0.993,0.070028
0.994,0.0600206
0.995,0.0500141
0.996,0.0400091
0.997,0.0300049
0.998,0.0200022
0.999,0.0100004
1,-1.96528e-15
